"name"|"parent_id"|"complete_name"|"pms"|"faes"|"arancel_id"|"logistics_cost"|"level"
"REPETIDOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"SERIE"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR / SERIE"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"ETHERNET"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR / ETHERNET"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"USB"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR / USB"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"OTRO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / REPETIDOR / OTRO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"ADQUISICION DATOS"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"3"
"TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"ISA"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION / ISA"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"PCI"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION / PCI"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"PCIE"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION / PCIE"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"MINIPCI"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION / MINIPCI"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"MINIPCIE"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION / MINIPCIE"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"M.2"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION / M.2"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"BLUETOOTH"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / BLUETOOTH"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"OTRO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DATOS / TARJETA DE ADQUISICION / OTRO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"END POINT"|"INDUSTRIAL IOT / EQUIPOS IOT"|"INDUSTRIAL IOT / EQUIPOS IOT / END POINT"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"3"
"MONITOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / MONITOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"6,35"|"4"
"FRAMED"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / MONITOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / MONITOR / FRAMED"|"Anna Teotino"|"Anna Teotino"|"85176200"|"6,35"|"5"
"OPEN FRAME"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / MONITOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / MONITOR / OPEN FRAME"|"Anna Teotino"|"Anna Teotino"|"85176200"|"6,35"|"5"
"TFT"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / MONITOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / MONITOR / TFT"|"Roger Relats"|"Rubén Pérez"|"85285210"|"6,35"|"5"
"DISEÑO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / DISEÑO"|"Roger Relats"|"Rubén Pérez"|"85285210"|"6,35"|"3"
"TÁCTIL"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TÁCTIL"|"Roger Relats"|"Rubén Pérez"|"85285210"|"6,35"|"4"
"RESISTIVO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TÁCTIL"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TÁCTIL / RESISTIVO"|"Roger Relats"|"Sergi Gomis"|"84733080"|"6,35"|"5"
"CAPACITIVO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TÁCTIL"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TÁCTIL / CAPACITIVO"|"Roger Relats"|"Sergi Gomis"|"84733080"|"6,35"|"5"
"PCAP"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TÁCTIL"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TÁCTIL / PCAP"|"Roger Relats"|"Sergi Gomis"|"84733080"|"6,35"|"5"
"OTRO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / IMPRESION / ACCESORIO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / IMPRESION / ACCESORIO / OTRO"|"Carles García"|"Rubén Pérez"|"85176200"|"2,35"|"4"
"WIFI+BLUETOOTH"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / WIFI+BLUETOOTH"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"FILTRO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO / FILTRO"|"Aina Servent"|"Sergi Gomis"|"84733080"|"7,35"|"4"
"DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY"|"Aina Servent"|"Sergi Gomis"|"84733080"|"13,1"|"4"
"TFT"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY / TFT"|"Aina Servent"|"Sergi Gomis"|"84733080"|"13,1"|"5"
"LCD"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY / LCD"|"Ramón García"|"Sergi Gomis"|"85312095"|"13,1"|"5"
"OLED"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY / OLED"|"Ramón García"|"Sergi Gomis"|"85312095"|"13,1"|"5"
"OTRO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DISPLAY / OTRO"|"Ramón García"|"Sergi Gomis"|"85312095"|"13,1"|"5"
"OTRO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ACCESORIO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ACCESORIO / OTRO"|"Anna Teotino"|"Anna Teotino"|"85442000"|"7,25"|"4"
"OSCILADOR"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / OSCILADOR"|"Ramón García"|"Sergi Gomis"|"85416000"|"13,1"|"4"
"SWITCH"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / SWITCH"|"Ramón García"|"Sergi Gomis"|"85416000"|"6,35"|"4"
"GESTIONADO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / SWITCH"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / SWITCH / GESTIONADO"|"Ramón García"|"Sergi Gomis"|"85416000"|"6,35"|"5"
"NO GESTIONADO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / SWITCH"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / SWITCH / NO GESTIONADO"|"Roger Relats"|"Rubén Pérez"|"85176200"|"6,35"|"5"
"GATEWAYS Y CONTROLADORES"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES"|"Roger Relats"|"Rubén Pérez"|"85176200"|"7,25"|"3"
"IQRF"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / IQRF"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"SERVICIO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SERVICIO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"3"
"LICENCIA SOFTWARE"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SERVICIO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SERVICIO / LICENCIA SOFTWARE"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"DESARROLLO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SERVICIO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SERVICIO / DESARROLLO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"CONFIGURACION"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / CONFIGURACION"|"Anna Teotino"|"Anna Teotino"|"85176200"|"0"|"4"
"CONECTIVIDAD"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / CONECTIVIDAD"|"Anna Teotino"|"Anna Teotino"|"85176200"|"0"|"4"
"INTERNA DIP"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA / INTERNA DIP"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"4"
"HARDWARE CONECTADO"|"INDUSTRIAL IOT / EQUIPOS IOT"|"INDUSTRIAL IOT / EQUIPOS IOT / HARDWARE CONECTADO"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"3"
"PLATAFORMA IOT"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / PLATAFORMA IOT"|"Anna Teotino"|"Anna Teotino"|"85291030"|"0"|"4"
"CELULAR"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / CELULAR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"CONECTIVIDAD + PLATAFORMA"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / CONECTIVIDAD + PLATAFORMA"|"Anna Teotino"|"Anna Teotino"|"85176200"|"0"|"4"
"CONECTOR"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"SMA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR / SMA"|"Anna Teotino"|"Anna Teotino"|"85369010"|"7,25"|"5"
"RP-SMA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR / RP-SMA"|"Anna Teotino"|"Anna Teotino"|"85444290"|"7,25"|"5"
"UFL"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR / UFL"|"Anna Teotino"|"Anna Teotino"|"85369010"|"7,25"|"5"
"HOUSING"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR / HOUSING"|"Anna Teotino"|"Anna Teotino"|"85369010"|"7,25"|"5"
"OTRO"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / CONECTOR / OTRO"|"Anna Teotino"|"Anna Teotino"|"85369010"|"7,25"|"5"
"SOPORTE"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / SOPORTE"|"Anna Teotino"|"Anna Teotino"|"85444290"|"7,25"|"4"
"OTRO"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ACCESORIO / OTRO"|"Anna Teotino"|"Anna Teotino"|"85444290"|"7,25"|"4"
"GATEWAY"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / GATEWAY"|"Anna Teotino"|"Anna Teotino"|"85444290"|"7,25"|"4"
"INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / GATEWAY"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / GATEWAY / INDOOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / GATEWAY"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / GATEWAY / OUTDOOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"PERFILES DE ALUMINIO"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / ILUMINACION ARDECO"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / ILUMINACION ARDECO / PERFILES DE ALUMINIO"|"Aina Servent"|"Sergi Gomis"|"39259020"|"13,1"|"4"
"CELULAR+ BLUETOOTH"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / CELULAR+ BLUETOOTH"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"MODULO EXPANSION"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / GATEWAY"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / GATEWAY / MODULO EXPANSION"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"CONTROLADOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"EMBEDDED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR / EMBEDDED"|"Anna Teotino"|"Anna Teotino"|"84729080"|"7,25"|"5"
"COMPACT"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR / COMPACT"|"Anna Teotino"|"Anna Teotino"|"84729080"|"7,25"|"5"
"IOT"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR / IOT"|"Anna Teotino"|"Anna Teotino"|"84729080"|"7,25"|"5"
"EXPANSION I/O"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / GATEWAYS Y CONTROLADORES / CONTROLADOR / EXPANSION I/O"|"Anna Teotino"|"Anna Teotino"|"84729080"|"7,25"|"5"
"INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR"|"Anna Teotino"|"Anna Teotino"|"84729080"|"7,25"|"4"
"LORAWAN"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR / LORAWAN"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"CELULAR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR / CELULAR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"BLUETOOTH"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR / BLUETOOTH"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"SIGFOX"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR / SIGFOX"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"IQRF"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR / IQRF"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"CELULAR + GNSS"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / CELULAR + GNSS"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"OTRO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / INDOOR / OTRO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"LORAWAN"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR / LORAWAN"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"SIGFOX"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR / SIGFOX"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"IQRF"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR / IQRF"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"CELULAR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR / CELULAR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"OTRO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES / OUTDOOR / OTRO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"ADQUISICION DE DATOS"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"3"
"MODULO REMOTO WIRED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"RS232"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED / RS232"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"RS485"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED / RS485"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"MODBUS RTU"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED / MODBUS RTU"|"Anna Teotino"|"Anna Teotino"|"84733080"|"7,25"|"5"
"CELULAR+ GNSS + BLUETOOTH"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / CELULAR+ GNSS + BLUETOOTH"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"MODBUS TCP"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED / MODBUS TCP"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"USB"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED / USB"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"OTRO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ADQUISICION DE DATOS / MODULO REMOTO WIRED / OTRO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
