name|parent_id|complete_name
FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA Y CUBERTERÍA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA Y CUBERTERÍA, HERRAMIENTAS Y FERRETERÍA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA Y CUBERTERÍA, HERRAMIENTAS Y FERRETERÍA / FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA Y CUBERTERÍA
FABRICACIÓN DE ARTÍCULOS DE DEPORTE|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS / FABRICACIÓN DE ARTÍCULOS DE DEPORTE
FABRICACIÓN DE ARTÍCULOS DE DEPORTE|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS / FABRICACIÓN DE ARTÍCULOS DE DEPORTE|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS / FABRICACIÓN DE ARTÍCULOS DE DEPORTE / FABRICACIÓN DE ARTÍCULOS DE DEPORTE
FABRICACIÓN DE ARTÍCULOS DE JOYERÍA Y ARTÍCULOS SIMILARES|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS / FABRICACIÓN DE ARTÍCULOS DE JOYERÍA, BISUTERÍA Y SIMILARES|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS / FABRICACIÓN DE ARTÍCULOS DE JOYERÍA, BISUTERÍA Y SIMILARES / FABRICACIÓN DE ARTÍCULOS DE JOYERÍA Y ARTÍCULOS SIMILARES
INDUSTRIA DEL CUERO Y DEL CALZADO|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO
PREPARACIÓN, CURTIDO Y ACABADO DEL CUERO; FABRICACIÓN DE ARTÍCULOS DE MARROQUINERÍA, VIAJE Y DE GUAR|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO / PREPARACIÓN, CURTIDO Y ACABADO DEL CUERO; FABRICACIÓN DE ARTÍCULOS DE MARROQUINERÍA, VIAJE Y DE GUAR
FABRICACIÓN DE ARTÍCULOS DE MARROQUINERÍA, VIAJE Y DE GUARNICIONERÍA Y TALABARTERÍA|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO / PREPARACIÓN, CURTIDO Y ACABADO DEL CUERO; FABRICACIÓN DE ARTÍCULOS DE MARROQUINERÍA, VIAJE Y DE GUAR|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO / PREPARACIÓN, CURTIDO Y ACABADO DEL CUERO; FABRICACIÓN DE ARTÍCULOS DE MARROQUINERÍA, VIAJE Y DE GUAR / FABRICACIÓN DE ARTÍCULOS DE MARROQUINERÍA, VIAJE Y DE GUARNICIONERÍA Y TALABARTERÍA
INDUSTRIA DEL PAPEL|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL PAPEL
FABRICACIÓN DE ARTÍCULOS DE PAPEL Y DE CARTÓN|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL PAPEL|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL PAPEL / FABRICACIÓN DE ARTÍCULOS DE PAPEL Y DE CARTÓN
FABRICACIÓN DE ARTÍCULOS DE PAPEL Y CARTÓN PARA USO DOMÉSTICO, SANITARIO E HIGIÉNICO|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL PAPEL / FABRICACIÓN DE ARTÍCULOS DE PAPEL Y DE CARTÓN|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL PAPEL / FABRICACIÓN DE ARTÍCULOS DE PAPEL Y DE CARTÓN / FABRICACIÓN DE ARTÍCULOS DE PAPEL Y CARTÓN PARA USO DOMÉSTICO, SANITARIO E HIGIÉNICO
FABRICACIÓN DE ARTÍCULOS DE PAPELERÍA|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL PAPEL / FABRICACIÓN DE ARTÍCULOS DE PAPEL Y DE CARTÓN|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL PAPEL / FABRICACIÓN DE ARTÍCULOS DE PAPEL Y DE CARTÓN / FABRICACIÓN DE ARTÍCULOS DE PAPELERÍA
FABRICACIÓN DE ARTÍCULOS DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / FABRICACIÓN DE ARTÍCULOS DE PELETERÍA
FABRICACIÓN DE ARTÍCULOS DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / FABRICACIÓN DE ARTÍCULOS DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / FABRICACIÓN DE ARTÍCULOS DE PELETERÍA / FABRICACIÓN DE ARTÍCULOS DE PELETERÍA
FABRICACIÓN DE AZÚCAR|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / FABRICACIÓN DE OTROS PRODUCTOS ALIMENTICIOS|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / FABRICACIÓN DE OTROS PRODUCTOS ALIMENTICIOS / FABRICACIÓN DE AZÚCAR
FABRICACIÓN DE PRODUCTOS CERÁMICOS PARA LA CONSTRUCCIÓN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE PRODUCTOS CERÁMICOS PARA LA CONSTRUCCIÓN
FABRICACIÓN DE AZULEJOS Y BALDOSAS DE CERÁMICA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE PRODUCTOS CERÁMICOS PARA LA CONSTRUCCIÓN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE PRODUCTOS CERÁMICOS PARA LA CONSTRUCCIÓN / FABRICACIÓN DE AZULEJOS Y BALDOSAS DE CERÁMICA
FABRICACIÓN DE BEBIDAS NO ALCOHÓLICAS; PRODUCCIÓN DE AGUAS MINERALES Y OTRAS AGUAS EMBOTELLADAS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE BEBIDAS / FABRICACIÓN DE BEBIDAS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE BEBIDAS / FABRICACIÓN DE BEBIDAS / FABRICACIÓN DE BEBIDAS NO ALCOHÓLICAS; PRODUCCIÓN DE AGUAS MINERALES Y OTRAS AGUAS EMBOTELLADAS
FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE N.C.O.P.|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE N.C.O.P.
FABRICACIÓN DE BICICLETAS Y DE VEHÍCULOS PARA PERSONAS CON DISCAPACIDAD|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE N.C.O.P.|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE N.C.O.P. / FABRICACIÓN DE BICICLETAS Y DE VEHÍCULOS PARA PERSONAS CON DISCAPACIDAD
FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS
FABRICACIÓN DE BIDONES Y TONELES DE HIERRO O ACERO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS / FABRICACIÓN DE BIDONES Y TONELES DE HIERRO O ACERO
FABRICACIÓN DE CABLES Y DISPOSITIVOS DE CABLEADO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO / FABRICACIÓN DE CABLES Y DISPOSITIVOS DE CABLEADO
FABRICACIÓN DE CABLES DE FIBRA ÓPTICA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO / FABRICACIÓN DE CABLES Y DISPOSITIVOS DE CABLEADO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO / FABRICACIÓN DE CABLES Y DISPOSITIVOS DE CABLEADO / FABRICACIÓN DE CABLES DE FIBRA ÓPTICA
FABRICACIÓN DE CACAO, CHOCOLATE Y PRODUCTOS DE CONFITERÍA|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / FABRICACIÓN DE OTROS PRODUCTOS ALIMENTICIOS|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / FABRICACIÓN DE OTROS PRODUCTOS ALIMENTICIOS / FABRICACIÓN DE CACAO, CHOCOLATE Y PRODUCTOS DE CONFITERÍA
FABRICACIÓN DE CEMENTO, CAL Y YESO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE CEMENTO, CAL Y YESO
FABRICACIÓN DE CAL Y YESO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE CEMENTO, CAL Y YESO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE CEMENTO, CAL Y YESO / FABRICACIÓN DE CAL Y YESO
FABRICACIÓN DE CALZADO|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO / FABRICACIÓN DE CALZADO
FABRICACIÓN DE CALZADO|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO / FABRICACIÓN DE CALZADO|INDUSTRIA MANUFACTURERA / INDUSTRIA DEL CUERO Y DEL CALZADO / FABRICACIÓN DE CALZADO / FABRICACIÓN DE CALZADO
FABRICACIÓN DE ELEMENTOS METÁLICOS PARA LA CONSTRUCCIÓN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE ELEMENTOS METÁLICOS PARA LA CONSTRUCCIÓN
FABRICACIÓN DE CARPINTERÍA METÁLICA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE ELEMENTOS METÁLICOS PARA LA CONSTRUCCIÓN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE ELEMENTOS METÁLICOS PARA LA CONSTRUCCIÓN / FABRICACIÓN DE CARPINTERÍA METÁLICA
FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEM|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEM
FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS DE MOTOR; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEM|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEM / FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS DE MOTOR; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES
FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS DE MOTOR; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEM / FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS DE MOTOR; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEM / FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS DE MOTOR; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES / FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS DE MOTOR; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES
FABRICACIÓN DE PRODUCTOS QUÍMICOS BÁSICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLÁSTICOS Y CAUCH|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA / FABRICACIÓN DE PRODUCTOS QUÍMICOS BÁSICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLÁSTICOS Y CAUCH
FABRICACIÓN DE CAUCHO SINTÉTICO EN FORMAS PRIMARIAS|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA / FABRICACIÓN DE PRODUCTOS QUÍMICOS BÁSICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLÁSTICOS Y CAUCH|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA / FABRICACIÓN DE PRODUCTOS QUÍMICOS BÁSICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLÁSTICOS Y CAUCH / FABRICACIÓN DE CAUCHO SINTÉTICO EN FORMAS PRIMARIAS
FABRICACIÓN DE CEMENTO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE CEMENTO, CAL Y YESO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE CEMENTO, CAL Y YESO / FABRICACIÓN DE CEMENTO
FABRICACIÓN DE CERRADURAS Y HERRAJES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA Y CUBERTERÍA, HERRAMIENTAS Y FERRETERÍA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA Y CUBERTERÍA, HERRAMIENTAS Y FERRETERÍA / FABRICACIÓN DE CERRADURAS Y HERRAJES
FABRICACIÓN DE CERVEZA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE BEBIDAS / FABRICACIÓN DE BEBIDAS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE BEBIDAS / FABRICACIÓN DE BEBIDAS / FABRICACIÓN DE CERVEZA
FABRICACIÓN DE PRODUCTOS DE MADERA, CORCHO, CESTERÍA Y ESPARTERÍA|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBL|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBL / FABRICACIÓN DE PRODUCTOS DE MADERA, CORCHO, CESTERÍA Y ESPARTERÍA
FABRICACIÓN DE CHAPAS Y TABLEROS DE MADERA|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBL / FABRICACIÓN DE PRODUCTOS DE MADERA, CORCHO, CESTERÍA Y ESPARTERÍA|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBL / FABRICACIÓN DE PRODUCTOS DE MADERA, CORCHO, CESTERÍA Y ESPARTERÍA / FABRICACIÓN DE CHAPAS Y TABLEROS DE MADERA
FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO
FABRICACIÓN DE COMPONENTES ELECTRÓNICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO / FABRICACIÓN DE COMPONENTES ELECTRÓNICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS
FABRICACIÓN DE CIRCUITOS IMPRESOS ENSAMBLADOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO / FABRICACIÓN DE COMPONENTES ELECTRÓNICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO / FABRICACIÓN DE COMPONENTES ELECTRÓNICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS / FABRICACIÓN DE CIRCUITOS IMPRESOS ENSAMBLADOS
FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
FABRICACIÓN DE MAQUINARIA DE USO GENERAL|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P. / FABRICACIÓN DE MAQUINARIA DE USO GENERAL
FABRICACIÓN DE COJINETES, ENGRANAJES Y ÓRGANOS MECÁNICOS DE TRANSMISIÓN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P. / FABRICACIÓN DE MAQUINARIA DE USO GENERAL|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P. / FABRICACIÓN DE MAQUINARIA DE USO GENERAL / FABRICACIÓN DE COJINETES, ENGRANAJES Y ÓRGANOS MECÁNICOS DE TRANSMISIÓN
FABRICACIÓN DE COLAS|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA / FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA / FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS / FABRICACIÓN DE COLAS
FABRICACIÓN DE MUEBLES|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MUEBLES
FABRICACIÓN DE MUEBLES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MUEBLES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MUEBLES / FABRICACIÓN DE MUEBLES
FABRICACIÓN DE COLCHONES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MUEBLES / FABRICACIÓN DE MUEBLES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MUEBLES / FABRICACIÓN DE MUEBLES / FABRICACIÓN DE COLCHONES
FABRICACIÓN DE COLORANTES Y PIGMENTOS|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA / FABRICACIÓN DE PRODUCTOS QUÍMICOS BÁSICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLÁSTICOS Y CAUCH|INDUSTRIA MANUFACTURERA / INDUSTRIA QUÍMICA / FABRICACIÓN DE PRODUCTOS QUÍMICOS BÁSICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLÁSTICOS Y CAUCH / FABRICACIÓN DE COLORANTES Y PIGMENTOS
FABRICACIÓN DE COMPONENTES ELECTRÓNICOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO / FABRICACIÓN DE COMPONENTES ELECTRÓNICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICO / FABRICACIÓN DE COMPONENTES ELECTRÓNICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS / FABRICACIÓN DE COMPONENTES ELECTRÓNICOS
PROCESADO Y CONSERVACIÓN DE PESCADOS, CRUSTÁCEOS Y MOLUSCOS|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / PROCESADO Y CONSERVACIÓN DE PESCADOS, CRUSTÁCEOS Y MOLUSCOS
FABRICACIÓN DE CONSERVAS DE PESCADO|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / PROCESADO Y CONSERVACIÓN DE PESCADOS, CRUSTÁCEOS Y MOLUSCOS|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / PROCESADO Y CONSERVACIÓN DE PESCADOS, CRUSTÁCEOS Y MOLUSCOS / FABRICACIÓN DE CONSERVAS DE PESCADO
FABRICACIÓN DE CUERDAS, CORDELES, BRAMANTES Y REDES|INDUSTRIA MANUFACTURERA / INDUSTRIA TEXTIL / FABRICACIÓN DE OTROS PRODUCTOS TEXTILES|INDUSTRIA MANUFACTURERA / INDUSTRIA TEXTIL / FABRICACIÓN DE OTROS PRODUCTOS TEXTILES / FABRICACIÓN DE CUERDAS, CORDELES, BRAMANTES Y REDES
FABRICACIÓN DE DISPOSITIVOS DE CABLEADO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO / FABRICACIÓN DE CABLES Y DISPOSITIVOS DE CABLEADO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO / FABRICACIÓN DE CABLES Y DISPOSITIVOS DE CABLEADO / FABRICACIÓN DE DISPOSITIVOS DE CABLEADO
FABRICACIÓN DE ELECTRODOMÉSTICOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO / FABRICACIÓN DE APARATOS DOMÉSTICOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO / FABRICACIÓN DE APARATOS DOMÉSTICOS / FABRICACIÓN DE ELECTRODOMÉSTICOS
FABRICACIÓN DE ELEMENTOS DE HORMIGÓN, CEMENTO Y YESO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE ELEMENTOS DE HORMIGÓN, CEMENTO Y YESO
FABRICACIÓN DE ELEMENTOS DE HORMIGÓN PARA LA CONSTRUCCIÓN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE ELEMENTOS DE HORMIGÓN, CEMENTO Y YESO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE ELEMENTOS DE HORMIGÓN, CEMENTO Y YESO / FABRICACIÓN DE ELEMENTOS DE HORMIGÓN PARA LA CONSTRUCCIÓN
FABRICACIÓN DE ELEMENTOS DE YESO PARA LA CONSTRUCCIÓN|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE ELEMENTOS DE HORMIGÓN, CEMENTO Y YESO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE ELEMENTOS DE HORMIGÓN, CEMENTO Y YESO / FABRICACIÓN DE ELEMENTOS DE YESO PARA LA CONSTRUCCIÓN
FABRICACIÓN DE ENVASES Y EMBALAJES DE MADERA|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBL / FABRICACIÓN DE PRODUCTOS DE MADERA, CORCHO, CESTERÍA Y ESPARTERÍA|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBL / FABRICACIÓN DE PRODUCTOS DE MADERA, CORCHO, CESTERÍA Y ESPARTERÍA / FABRICACIÓN DE ENVASES Y EMBALAJES DE MADERA
FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
FABRICACIÓN DE PRODUCTOS DE PLÁSTICO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS / FABRICACIÓN DE PRODUCTOS DE PLÁSTICO
FABRICACIÓN DE ENVASES Y EMBALAJES DE PLÁSTICO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS / FABRICACIÓN DE PRODUCTOS DE PLÁSTICO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS / FABRICACIÓN DE PRODUCTOS DE PLÁSTICO / FABRICACIÓN DE ENVASES Y EMBALAJES DE PLÁSTICO
FABRICACIÓN DE ENVASES Y EMBALAJES METÁLICOS LIGEROS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUIN / FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS / FABRICACIÓN DE ENVASES Y EMBALAJES METÁLICOS LIGEROS
